#Time;x(km);y(km);z(km);alt(km);relVel;dwnrng(km);Q(kPa);Fuel(tons);dV_tot;dV_grav;dv_drag;throttle;accel;aoa;aov;pitch;Cd;x(km);y(km);z(km);yaw;c_thrust;incl
3810.10;3138.178;6073.111;512.856; 472.995;7633.2;15691.019;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;21.53;-0.13;-21.16;0.200;3221.664;6024.606;512.856;-87.99;0.000;4.293
3820.10;3133.722;6068.333;588.908; 472.816;7633.4;15620.091;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;22.17;-0.13;-21.80;0.200;3217.208;6019.827;588.908;-87.97;0.000;4.931
3830.10;3128.867;6062.808;664.887; 472.638;7633.6;15549.158;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;22.80;-0.13;-22.44;0.200;3212.353;6014.302;664.887;-87.96;0.000;5.569
3840.10;3123.614;6056.537;740.784; 472.461;7633.8;15478.217;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;23.43;-0.13;-23.07;0.200;3207.100;6008.032;740.784;-87.95;0.000;6.208
3850.10;3117.963;6049.522;816.589; 472.286;7634.0;15407.271;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;24.06;-0.13;-23.71;0.200;3201.449;6001.016;816.589;-87.93;0.000;6.846
3860.10;3111.916;6041.763;892.293; 472.112;7634.2;15336.318;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;24.69;-0.13;-24.35;0.200;3195.402;5993.257;892.293;-87.92;0.000;7.484
3870.10;3105.472;6033.260;967.886; 471.939;7634.4;15265.360;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;25.32;-0.13;-24.99;0.200;3188.958;5984.755;967.886;-87.90;0.000;8.123
3880.10;3098.632;6024.016;1043.359; 471.768;7634.5;15194.395;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;25.96;-0.13;-25.62;0.200;3182.118;5975.510;1043.359;-87.89;0.000;8.761
3890.10;3091.399;6014.030;1118.702; 471.598;7634.7;15123.425;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;26.59;-0.13;-26.26;0.200;3174.884;5965.524;1118.702;-87.87;0.000;9.400
3900.10;3083.771;6003.305;1193.907; 471.429;7634.9;15052.450;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;27.22;-0.12;-26.90;0.200;3167.257;5954.799;1193.907;-87.85;0.000;10.038
3910.10;3075.750;5991.841;1268.964; 471.262;7635.1;14981.469;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;27.86;-0.12;-27.54;0.200;3159.236;5943.335;1268.964;-87.84;0.000;10.677
3920.10;3067.338;5979.639;1343.864; 471.097;7635.3;14910.483;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;28.49;-0.12;-28.17;0.200;3150.824;5931.134;1343.864;-87.82;0.000;11.315
3930.10;3058.535;5966.702;1418.596; 470.933;7635.5;14839.491;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;29.12;-0.12;-28.81;0.200;3142.020;5918.197;1418.596;-87.80;0.000;11.954
3940.10;3049.341;5953.031;1493.153; 470.771;7635.7;14768.495;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;29.76;-0.12;-29.45;0.200;3132.827;5904.525;1493.153;-87.78;0.000;12.592
3950.10;3039.760;5938.627;1567.524; 470.610;7635.8;14697.493;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;30.39;-0.12;-30.09;0.200;3123.246;5890.122;1567.524;-87.76;0.000;13.231
3960.10;3029.790;5923.493;1641.701; 470.450;7636.0;14626.487;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;31.03;-0.12;-30.72;0.200;3113.276;5874.987;1641.701;-87.74;0.000;13.870
3970.10;3019.435;5907.629;1715.675; 470.292;7636.2;14555.476;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;31.66;-0.12;-31.36;0.200;3102.921;5859.123;1715.675;-87.72;0.000;14.508
3980.10;3008.694;5891.039;1789.435; 470.136;7636.4;14484.460;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;32.29;-0.12;-32.00;0.200;3092.180;5842.533;1789.435;-87.70;0.000;15.147
3990.10;2997.570;5873.723;1862.973; 469.982;7636.5;14413.440;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;32.93;-0.11;-32.64;0.200;3081.056;5825.217;1862.973;-87.68;0.000;15.786
4000.10;2986.063;5855.684;1936.281; 469.829;7636.7;14342.415;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;33.56;-0.11;-33.28;0.200;3069.549;5807.178;1936.281;-87.66;0.000;16.425
4010.10;2974.175;5836.925;2009.347; 469.677;7636.9;14271.385;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;34.20;-0.11;-33.91;0.200;3057.661;5788.419;2009.347;-87.64;0.000;17.063
4020.10;2961.908;5817.447;2082.165; 469.528;7637.0;14200.351;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;34.83;-0.11;-34.55;0.200;3045.394;5768.941;2082.165;-87.61;0.000;17.702
4030.10;2949.263;5797.252;2154.723; 469.380;7637.2;14129.313;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;35.47;-0.11;-35.19;0.200;3032.749;5748.747;2154.723;-87.59;0.000;18.341
4040.10;2936.241;5776.345;2227.015; 469.234;7637.4;14058.271;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;36.10;-0.11;-35.83;0.200;3019.727;5727.839;2227.015;-87.56;0.000;18.980
4050.10;2922.844;5754.726;2299.030; 469.089;7637.5;13987.225;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;36.74;-0.11;-36.46;0.200;3006.330;5706.220;2299.030;-87.54;0.000;19.619
4060.10;2909.074;5732.398;2370.759; 468.946;7637.7;13916.174;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;37.37;-0.10;-37.10;0.200;2992.560;5683.893;2370.759;-87.51;0.000;20.258
4070.10;2894.932;5709.365;2442.194; 468.805;7637.8;13845.120;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;38.01;-0.10;-37.74;0.200;2978.418;5660.860;2442.194;-87.48;0.000;20.897
4080.10;2880.421;5685.629;2513.326; 468.666;7638.0;13774.061;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;38.64;-0.10;-38.38;0.200;2963.907;5637.124;2513.326;-87.46;0.000;21.536
4090.10;2865.542;5661.193;2584.146; 468.529;7638.1;13702.999;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;39.28;-0.10;-39.01;0.200;2949.028;5612.687;2584.146;-87.43;0.000;22.175
4100.10;2850.296;5636.060;2654.645; 468.393;7638.3;13631.933;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;39.92;-0.10;-39.65;0.200;2933.782;5587.554;2654.645;-87.40;0.000;22.814
4110.10;2834.686;5610.233;2724.814; 468.260;7638.4;13560.863;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;40.55;-0.10;-40.29;0.200;2918.172;5561.727;2724.814;-87.37;0.000;23.453
4120.10;2818.713;5583.715;2794.644; 468.128;7638.6;13489.790;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;41.19;-0.10;-40.93;0.200;2902.199;5535.209;2794.644;-87.34;0.000;24.092
4130.10;2802.380;5556.510;2864.128; 467.998;7638.7;13418.713;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;41.82;-0.10;-41.56;0.200;2885.866;5508.004;2864.128;-87.30;0.000;24.731
4140.10;2785.689;5528.620;2933.256; 467.870;7638.9;13347.633;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;42.46;-0.09;-42.20;0.200;2869.175;5480.114;2933.256;-87.27;0.000;25.370
4150.10;2768.641;5500.050;3002.019; 467.743;7639.0;13276.549;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;43.10;-0.09;-42.84;0.200;2852.127;5451.544;3002.019;-87.23;0.000;26.009
4160.10;2751.239;5470.802;3070.410; 467.619;7639.2;13205.462;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;43.73;-0.09;-43.48;0.200;2834.725;5422.296;3070.410;-87.20;0.000;26.648
4170.10;2733.484;5440.881;3138.418; 467.497;7639.3;13134.371;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;44.37;-0.09;-44.12;0.200;2816.970;5392.375;3138.418;-87.16;0.000;27.287
4180.10;2715.380;5410.290;3206.038; 467.376;7639.4;13063.277;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;45.00;-0.09;-44.75;0.200;2798.866;5361.784;3206.038;-87.12;0.000;27.927
4190.10;2696.928;5379.032;3273.258; 467.258;7639.6;12992.180;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;45.64;-0.09;-45.39;0.200;2780.414;5330.526;3273.258;-87.08;0.000;28.566
4200.10;2678.130;5347.112;3340.072; 467.141;7639.7;12921.080;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;46.28;-0.09;-46.03;0.200;2761.616;5298.607;3340.072;-87.04;0.000;29.205
4210.10;2658.989;5314.534;3406.471; 467.027;7639.8;12849.977;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;46.91;-0.08;-46.67;0.200;2742.475;5266.028;3406.471;-87.00;0.000;29.844
4220.10;2639.507;5281.301;3472.447; 466.914;7639.9;12778.870;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;47.55;-0.08;-47.30;0.200;2722.993;5232.796;3472.447;-86.95;0.000;30.484
4230.10;2619.687;5247.418;3537.991; 466.804;7640.1;12707.761;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;48.18;-0.08;-47.94;0.200;2703.173;5198.913;3537.991;-86.91;0.000;31.123
4240.10;2599.531;5212.889;3603.095; 466.696;7640.2;12636.649;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;48.82;-0.08;-48.58;0.200;2683.017;5164.384;3603.095;-86.86;0.000;31.762
4250.10;2579.042;5177.718;3667.751; 466.589;7640.3;12565.534;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;49.46;-0.08;-49.22;0.200;2662.528;5129.213;3667.751;-86.81;0.000;32.402
4260.10;2558.221;5141.910;3731.952; 466.485;7640.4;12494.416;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;50.09;-0.08;-49.85;0.200;2641.707;5093.404;3731.952;-86.76;0.000;33.041
4270.10;2537.073;5105.468;3795.689; 466.383;7640.5;12423.295;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;50.73;-0.07;-50.49;0.200;2620.559;5056.962;3795.689;-86.71;0.000;33.680
4280.10;2515.598;5068.398;3858.954; 466.282;7640.6;12352.172;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;51.37;-0.07;-51.13;0.200;2599.084;5019.892;3858.954;-86.65;0.000;34.320
4290.10;2493.800;5030.704;3921.739; 466.184;7640.8;12281.046;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;52.00;-0.07;-51.77;0.200;2577.286;4982.198;3921.739;-86.60;0.000;34.959
4300.10;2471.682;4992.390;3984.036; 466.088;7640.9;12209.918;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;52.64;-0.07;-52.40;0.200;2555.168;4943.884;3984.036;-86.54;0.000;35.599
4310.10;2449.247;4953.462;4045.839; 465.995;7641.0;12138.786;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;53.28;-0.07;-53.04;0.200;2532.733;4904.956;4045.839;-86.48;0.000;36.238
4320.10;2426.496;4913.924;4107.138; 465.903;7641.1;12067.653;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;53.91;-0.07;-53.68;0.200;2509.982;4865.418;4107.138;-86.41;0.000;36.877
4330.10;2403.433;4873.781;4167.927; 465.813;7641.2;11996.517;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;54.55;-0.06;-54.31;0.200;2486.919;4825.275;4167.927;-86.35;0.000;37.517
4340.10;2380.062;4833.038;4228.197; 465.726;7641.3;11925.379;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;55.19;-0.06;-54.95;0.200;2463.547;4784.532;4228.197;-86.28;0.000;38.156
4350.10;2356.383;4791.700;4287.942; 465.641;7641.4;11854.238;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;55.82;-0.06;-55.59;0.200;2439.869;4743.194;4287.942;-86.21;0.000;38.796
4360.10;2332.402;4749.772;4347.153; 465.558;7641.5;11783.095;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;56.46;-0.06;-56.22;0.200;2415.888;4701.266;4347.153;-86.13;0.000;39.435
4370.10;2308.120;4707.260;4405.824; 465.477;7641.5;11711.950;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;57.10;-0.06;-56.86;0.200;2391.606;4658.754;4405.824;-86.05;0.000;40.075
4380.10;2283.540;4664.168;4463.947; 465.398;7641.6;11640.803;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;57.73;-0.06;-57.50;0.200;2367.026;4615.662;4463.947;-85.97;0.000;40.714
4390.10;2258.667;4620.502;4521.515; 465.322;7641.7;11569.653;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;58.37;-0.05;-58.13;0.200;2342.153;4571.996;4521.515;-85.89;0.000;41.354
4400.10;2233.501;4576.268;4578.521; 465.248;7641.8;11498.502;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;59.01;-0.05;-58.77;0.200;2316.987;4527.762;4578.521;-85.80;0.000;41.993
4410.10;2208.048;4531.471;4634.957; 465.176;7641.9;11427.349;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;59.64;-0.05;-59.41;0.200;2291.534;4482.965;4634.957;-85.70;0.000;42.633
4420.10;2182.310;4486.116;4690.817; 465.106;7642.0;11356.193;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;60.28;-0.05;-60.04;0.200;2265.796;4437.610;4690.817;-85.60;0.000;43.272
4430.10;2156.290;4440.209;4746.093; 465.039;7642.0;11285.036;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;60.92;-0.05;-60.68;0.200;2239.776;4391.703;4746.093;-85.50;0.000;43.912
4440.10;2129.991;4393.756;4800.779; 464.973;7642.1;11213.877;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;61.56;-0.05;-61.32;0.200;2213.477;4345.250;4800.779;-85.39;0.000;44.551
4450.10;2103.417;4346.762;4854.868; 464.910;7642.2;11142.716;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;62.19;-0.04;-61.95;0.200;2186.903;4298.256;4854.868;-85.28;0.000;45.191
4460.10;2076.572;4299.234;4908.353; 464.850;7642.2;11071.553;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;62.83;-0.04;-62.59;0.200;2160.057;4250.728;4908.353;-85.16;0.000;45.831
4470.10;2049.457;4251.177;4961.227; 464.791;7642.3;11000.389;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;63.47;-0.04;-63.22;0.200;2132.943;4202.671;4961.227;-85.04;0.000;46.470
4480.10;2022.077;4202.597;5013.485; 464.735;7642.4;10929.223;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;64.10;-0.04;-63.86;0.200;2105.563;4154.092;5013.485;-84.91;0.000;47.110
4490.10;1994.435;4153.501;5065.118; 464.681;7642.4;10858.056;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;64.74;-0.04;-64.49;0.200;2077.921;4104.995;5065.118;-84.77;0.000;47.749
4500.10;1966.535;4103.894;5116.122; 464.630;7642.5;10786.886;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;65.38;-0.04;-65.13;0.200;2050.021;4055.388;5116.122;-84.62;0.000;48.389
4510.10;1938.379;4053.782;5166.489; 464.581;7642.5;10715.716;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;66.01;-0.03;-65.76;0.200;2021.865;4005.276;5166.489;-84.46;0.000;49.028
4520.10;1909.972;4003.172;5216.213; 464.534;7642.6;10644.544;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;66.65;-0.03;-66.40;0.200;1993.458;3954.666;5216.213;-84.30;0.000;49.668
4530.10;1881.317;3952.070;5265.289; 464.489;7642.6;10573.371;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;67.29;-0.03;-67.03;0.200;1964.803;3903.564;5265.289;-84.13;0.000;50.308
4540.10;1852.418;3900.483;5313.709; 464.447;7642.7;10502.196;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;67.93;-0.03;-67.67;0.200;1935.904;3851.977;5313.709;-83.94;0.000;50.947
4550.10;1823.278;3848.416;5361.468; 464.407;7642.7;10431.020;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;68.56;-0.03;-68.30;0.200;1906.764;3799.910;5361.468;-83.74;0.000;51.587
4560.10;1793.900;3795.876;5408.561; 464.369;7642.8;10359.843;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;69.20;-0.03;-68.93;0.200;1877.386;3747.371;5408.561;-83.53;0.000;52.226
4570.10;1764.289;3742.871;5454.980; 464.334;7642.8;10288.664;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;69.84;-0.02;-69.56;0.200;1847.775;3694.365;5454.980;-83.31;0.000;52.866
4580.10;1734.448;3689.405;5500.721; 464.301;7642.9;10217.485;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;70.47;-0.02;-70.20;0.200;1817.934;3640.899;5500.721;-83.07;0.000;53.505
4590.10;1704.381;3635.487;5545.777; 464.271;7642.9;10146.304;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;71.11;-0.02;-70.83;0.200;1787.867;3586.981;5545.777;-82.82;0.000;54.145
4600.10;1674.092;3581.122;5590.143; 464.242;7642.9;10075.123;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;71.75;-0.02;-71.46;0.200;1757.578;3532.616;5590.143;-82.54;0.000;54.784
4610.10;1643.584;3526.318;5633.814; 464.217;7642.9;10003.940;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;72.39;-0.02;-72.09;0.200;1727.069;3477.812;5633.814;-82.24;0.000;55.424
4620.10;1612.860;3471.081;5676.783; 464.193;7643.0;9932.756;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;73.02;-0.02;-72.72;0.200;1696.346;3422.575;5676.783;-81.93;0.000;56.063
4630.10;1581.926;3415.418;5719.047; 464.172;7643.0;9861.572;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;73.66;-0.01;-73.35;0.200;1665.412;3366.912;5719.047;-81.58;0.000;56.703
4640.10;1550.785;3359.336;5760.599; 464.153;7643.0;9790.387;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;74.30;-0.01;-73.98;0.200;1634.271;3310.831;5760.599;-81.21;0.000;57.342
4650.10;1519.440;3302.843;5801.434; 464.137;7643.0;9719.201;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;74.94;-0.01;-74.61;0.200;1602.926;3254.337;5801.434;-80.80;0.000;57.982
4660.10;1487.896;3245.944;5841.547; 464.123;7643.1;9648.014;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;75.57;-0.01;-75.23;0.200;1571.382;3197.438;5841.547;-80.36;0.000;58.621
4670.10;1456.156;3188.647;5880.933; 464.111;7643.1;9576.827;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;76.21;-0.01;-75.86;0.200;1539.642;3140.142;5880.933;-79.87;0.000;59.261
4680.10;1424.225;3130.960;5919.587; 464.102;7643.1;9505.639;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;76.85;-0.00;-76.48;0.200;1507.711;3082.454;5919.587;-79.34;0.000;59.900
4690.10;1392.106;3072.889;5957.505; 464.095;7643.1;9434.450;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;77.48;-0.00;-77.10;0.200;1475.592;3024.384;5957.505;-78.76;0.000;60.540
4700.10;1359.803;3014.442;5994.682; 464.090;7643.1;9363.261;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;78.12;-0.00;-77.72;0.200;1443.289;2965.937;5994.682;-78.11;0.000;61.179
4710.10;1327.321;2955.626;6031.113; 464.088;7643.1;9292.071;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;78.76;0.00;-78.34;0.200;1410.807;2907.120;6031.113;-77.39;0.000;61.818
4720.10;1294.663;2896.448;6066.793; 464.088;7643.1;9220.881;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;79.40;0.00;-78.96;0.200;1378.149;2847.943;6066.793;-76.58;0.000;62.458
4730.10;1261.834;2836.916;6101.718; 464.091;7643.1;9149.691;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;80.03;0.00;-79.57;0.200;1345.320;2788.410;6101.718;-75.67;0.000;63.097
4740.10;1228.838;2777.037;6135.884; 464.096;7643.1;9078.500;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;80.67;0.01;-80.18;0.200;1312.324;2728.531;6135.884;-74.65;0.000;63.736
4750.10;1195.678;2716.818;6169.287; 464.103;7643.1;9007.309;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;81.31;0.01;-80.79;0.200;1279.164;2668.312;6169.287;-73.48;0.000;64.375
4760.10;1162.359;2656.267;6201.922; 464.113;7643.1;8936.118;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;81.95;0.01;-81.39;0.200;1245.845;2607.761;6201.922;-72.15;0.000;65.015
4770.10;1128.885;2595.392;6233.785; 464.125;7643.1;8864.927;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;82.58;0.01;-81.98;0.200;1212.371;2546.886;6233.785;-70.61;0.000;65.654
4780.10;1095.260;2534.200;6264.873; 464.140;7643.0;8793.735;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;83.22;0.01;-82.57;0.200;1178.746;2485.694;6264.873;-68.81;0.000;66.293
4790.10;1061.488;2472.698;6295.181; 464.156;7643.0;8722.543;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;83.86;0.02;-83.15;0.200;1144.974;2424.193;6295.181;-66.70;0.000;66.932
4800.10;1027.574;2410.895;6324.706; 464.176;7643.0;8651.352;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;84.50;0.02;-83.72;0.200;1111.060;2362.390;6324.706;-64.19;0.000;67.571
4810.10;993.522;2348.798;6353.443; 464.197;7643.0;8580.160;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;85.13;0.02;-84.27;0.200;1077.008;2300.293;6353.443;-61.19;0.000;68.210
4820.10;959.336;2286.415;6381.391; 464.221;7642.9;8508.968;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;85.77;0.02;-84.80;0.200;1042.822;2237.909;6381.391;-57.54;0.000;68.849
4830.10;925.020;2223.753;6408.544; 464.247;7642.9;8437.777;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;86.41;0.02;-85.30;0.200;1008.506;2175.248;6408.544;-53.07;0.000;69.487
4840.10;890.578;2160.821;6434.900; 464.276;7642.9;8366.586;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;87.04;0.02;-85.77;0.200;974.064;2112.315;6434.900;-47.55;0.000;70.126
4850.10;856.016;2097.626;6460.455; 464.307;7642.8;8295.395;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;87.68;0.03;-86.18;0.200;939.502;2049.120;6460.455;-40.74;0.000;70.765
4860.10;821.336;2034.176;6485.207; 464.340;7642.8;8224.204;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;88.32;0.03;-86.53;0.200;904.822;1985.670;6485.207;-32.40;0.000;71.403
4870.10;786.544;1970.479;6509.151; 464.376;7642.8;8153.013;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;88.96;0.03;-86.78;0.200;870.030;1921.973;6509.151;-22.47;0.000;72.042
4880.10;751.643;1906.542;6532.286; 464.414;7642.7;8081.823;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;89.59;0.03;-86.93;0.200;835.129;1858.037;6532.286;-11.24;0.000;72.680
4890.10;716.639;1842.375;6554.608; 464.454;7642.7;8010.633;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;-89.77;0.03;-86.94;0.200;800.125;1793.869;6554.608;0.56;0.000;73.318
4900.10;681.535;1777.984;6576.115; 464.497;7642.6;7939.444;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;-89.13;0.03;-86.82;0.200;765.021;1729.478;6576.115;11.94;0.000;73.956
4910.10;646.336;1713.378;6596.803; 464.542;7642.6;7868.255;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;-88.49;0.04;-86.58;0.200;729.822;1664.873;6596.803;22.09;0.000;74.594
4920.10;611.046;1648.566;6616.671; 464.589;7642.5;7797.067;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;-87.86;0.04;-86.25;0.200;694.532;1600.060;6616.671;30.63;0.000;75.232
4930.10;575.670;1583.554;6635.716; 464.639;7642.5;7725.879;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;-87.22;0.04;-85.84;0.200;659.156;1535.048;6635.716;37.60;0.000;75.869
4940.10;540.212;1518.351;6653.935; 464.691;7642.4;7654.692;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;-86.58;0.04;-85.39;0.200;623.698;1469.845;6653.935;43.20;0.000;76.506
4950.10;504.676;1452.965;6671.326; 464.745;7642.4;7583.506;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;-85.95;0.04;-84.89;0.200;588.162;1404.459;6671.326;47.67;0.000;77.143
4960.10;469.067;1387.404;6687.888; 464.801;7642.3;7512.321;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;-85.31;0.04;-84.36;0.200;552.553;1338.899;6687.888;51.26;0.000;77.780
4970.10;433.389;1321.677;6703.617; 464.860;7642.2;7441.136;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;-84.67;0.05;-83.81;0.200;516.875;1273.172;6703.617;54.14;0.000;78.416
4980.10;397.647;1255.792;6718.513; 464.921;7642.2;7369.952;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;-84.03;0.05;-83.25;0.200;481.133;1207.286;6718.513;56.45;0.000;79.052
4990.10;361.845;1189.756;6732.573; 464.985;7642.1;7298.769;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;-83.40;0.05;-82.67;0.200;445.331;1141.251;6732.573;58.30;0.000;79.687
5000.10;325.988;1123.579;6745.796; 465.050;7642.0;7227.587;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;-82.76;0.05;-82.09;0.200;409.474;1075.073;6745.796;59.77;0.000;80.322
5010.10;290.080;1057.268;6758.179; 465.118;7641.9;7156.405;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;-82.12;0.05;-81.50;0.200;373.566;1008.762;6758.179;60.90;0.000;80.956
5020.10;254.125;990.831;6769.723; 465.188;7641.9;7085.225;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;-81.48;0.06;-80.90;0.200;337.611;942.325;6769.723;61.74;0.000;81.589
5030.10;218.129;924.277;6780.424; 465.261;7641.8;7014.046;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;-80.85;0.06;-80.29;0.200;301.615;875.771;6780.424;62.29;0.000;82.221
